428.317,0,0,0,4,10,8,4,2,0,1,0,14,0,17,7,0,2,0,0,6,9,14,0,3,0
428.325,0,0,3,6,3,10,2,6,0,0,0,14,0,15,8,0,2,0,0,10,5,14,0,3,0
428.387,0,0,0,4,10,8,1,6,0,1,0,14,0,16,6,0,3,0,0,11,1,14,6,0,0
428.389,0,1,2,4,10,1,9,2,0,1,0,12,0,18,5,0,2,0,0,8,9,14,3,0,0
428.505,0,0,3,2,10,2,3,2,0,1,0,19,0,18,7,1,1,0,0,8,2,14,8,0,0
428.515,0,0,3,0,10,8,2,8,0,0,1,13,0,15,7,1,0,0,1,4,10,6,1,11,0
428.547,0,0,3,6,8,0,9,4,0,1,0,14,0,15,7,0,2,0,0,8,3,14,0,7,0
428.568,0,0,3,4,10,5,3,2,0,1,0,14,0,18,5,0,2,0,0,14,7,1,10,2,0
428.621,0,0,3,1,10,8,4,4,0,1,0,14,0,15,7,0,3,0,1,7,0,14,2,7,0
428.651,0,0,3,6,8,5,4,2,0,0,0,14,0,17,8,0,2,0,0,10,5,14,3,0,0
428.658,0,0,3,6,8,5,2,6,0,0,1,14,0,15,7,0,2,0,0,5,10,6,0,11,0
428.715,0,0,0,4,10,8,4,2,0,1,0,14,0,17,7,0,0,2,0,4,5,14,2,7,0
428.72,0,0,3,4,10,2,3,2,0,0,0,17,0,18,8,1,1,0,0,10,2,14,6,0,0
428.73,0,0,3,6,8,5,4,2,0,1,0,14,0,17,7,0,2,0,0,6,10,1,4,11,0
428.758,0,1,2,4,10,0,9,2,0,1,0,14,0,17,1,0,8,0,0,11,1,14,1,5,0
428.816,0,1,3,0,10,7,1,6,0,1,0,15,0,16,5,0,0,2,0,9,3,14,8,0,0
428.826,0,0,3,4,10,5,5,2,0,1,0,13,0,17,7,0,0,2,0,4,6,14,1,7,0
428.874,0,0,0,4,10,8,3,2,0,1,0,14,0,18,7,0,2,0,0,6,9,14,0,3,0
428.883,0,0,0,4,10,8,1,6,0,0,0,14,0,16,8,0,4,0,0,2,14,9,1,4,0
428.9,1,0,0,4,10,0,2,8,0,0,0,19,0,15,8,3,1,0,0,2,6,14,1,7,0
428.916,0,0,0,4,10,8,5,4,0,1,0,13,0,15,6,0,3,0,0,11,1,14,6,0,0
428.938,0,0,3,6,8,0,2,8,0,1,0,17,0,15,7,0,2,0,0,8,3,14,0,7,0
428.95,0,0,3,0,10,8,2,6,0,0,1,15,0,15,5,0,2,0,0,8,3,14,8,1,0
428.962,0,0,0,6,8,8,5,6,0,1,0,11,0,15,7,1,0,0,1,10,2,14,1,5,0
428.971,0,0,0,4,10,0,12,2,0,0,1,14,0,17,7,0,0,2,0,7,2,14,2,7,0
429.028,0,0,3,6,8,2,2,6,0,1,0,17,0,15,7,2,1,0,0,8,1,14,1,7,0
429.062,0,0,3,2,10,2,4,4,0,1,0,19,0,15,7,0,3,0,0,10,2,14,0,5,0
429.094,0,0,3,4,10,5,2,6,0,1,0,14,0,15,7,0,2,0,0,7,2,14,2,7,0
429.111,0,0,3,4,10,0,6,2,1,0,0,17,0,17,1,0,6,0,0,11,3,14,6,0,0
429.119,0,0,3,4,10,1,1,11,0,1,0,13,0,16,7,0,2,0,0,5,6,14,0,7,0
429.13,0,1,3,0,10,7,6,2,0,1,0,13,0,17,5,0,1,0,1,11,6,14,3,0,0
429.226,0,1,0,4,10,0,6,4,0,0,1,19,0,15,2,0,9,0,0,2,7,3,7,11,0
429.456,0,0,3,0,10,8,4,4,0,0,0,15,0,15,8,0,3,0,0,8,2,14,0,7,0
429.575,0,0,0,4,10,3,4,4,0,0,0,19,0,15,8,0,0,2,0,5,6,14,0,7,0
429.575,0,0,1,4,10,2,4,2,0,1,0,19,0,17,7,1,0,1,0,10,2,14,6,0,0
429.627,0,0,0,6,0,10,11,4,1,0,0,13,0,15,7,0,2,0,0,10,5,14,0,3,0
429.647,0,0,3,1,10,8,1,4,0,1,0,14,0,18,6,0,2,0,0,11,3,14,0,5,0
429.648,0,0,1,6,8,2,3,2,0,1,0,19,0,18,5,0,2,0,0,11,6,14,0,3,0
429.662,0,1,3,1,10,0,11,4,1,0,0,14,0,15,6,0,3,0,0,9,1,14,1,7,0
429.691,0,0,3,1,10,8,5,2,1,0,0,13,0,17,5,0,0,2,0,8,9,14,0,3,0
429.692,0,1,0,4,10,0,11,2,1,0,0,14,0,17,6,0,2,0,0,9,2,14,1,7,0
429.743,0,1,3,1,10,7,5,2,0,1,0,13,0,17,7,0,2,0,0,10,2,14,6,0,0
429.758,0,1,0,4,10,7,5,2,0,1,0,13,0,17,7,0,3,0,0,7,1,14,8,1,0
429.762,0,0,5,0,8,8,6,4,0,1,0,13,0,15,7,0,2,0,0,4,5,14,2,7,0
429.772,0,0,3,6,8,5,5,2,0,0,0,13,0,17,8,0,2,0,0,5,14,6,0,7,0
429.801,0,2,0,3,9,0,12,4,0,1,0,14,0,15,7,0,4,0,0,2,9,14,5,0,0
429.802,0,0,3,4,10,0,1,8,0,0,0,17,0,16,8,0,3,0,0,9,1,3,7,11,0
429.849,0,0,0,6,8,8,2,6,0,1,0,14,0,15,7,0,3,0,0,10,1,14,1,5,0
429.857,0,0,0,4,10,8,3,2,1,0,0,14,0,18,7,0,4,0,0,3,6,14,0,7,0
429.876,0,0,3,4,10,5,2,6,0,1,0,14,0,15,6,0,0,2,0,11,3,14,0,5,0
429.889,0,0,3,0,10,8,4,4,0,0,1,15,0,15,7,0,4,0,0,3,6,10,0,11,0
429.897,0,1,0,6,8,0,11,2,0,1,0,14,0,17,1,0,8,0,0,9,1,14,1,7,0
429.899,0,0,3,0,6,12,6,6,0,1,0,11,0,15,7,0,3,0,0,11,1,7,1,11,0
429.907,0,0,3,4,10,5,4,2,0,0,1,14,0,17,1,0,8,0,0,14,1,11,1,5,0
429.923,0,0,0,4,10,8,1,6,0,0,0,14,0,16,8,0,2,0,0,7,2,14,8,1,0
429.987,0,1,0,4,10,0,6,2,0,1,0,19,0,17,6,0,3,0,0,11,1,14,6,0,0
430.03,0,0,0,4,10,8,5,2,1,0,0,13,0,17,1,0,6,0,0,9,14,3,8,0,0
430.093,0,0,0,4,10,8,5,6,0,3,0,11,0,12,7,0,2,0,0,8,2,15,8,0,0
430.122,0,0,0,4,10,1,12,4,1,0,0,13,0,15,2,0,9,0,0,2,5,14,2,7,0
430.163,0,0,3,6,8,2,4,2,0,1,0,17,0,17,7,3,1,0,0,4,9,14,3,0,0
430.179,0,0,0,4,10,8,4,2,1,0,0,14,0,17,7,1,1,0,0,5,6,14,0,7,0
430.183,0,0,3,4,10,5,3,2,0,1,0,14,0,18,6,0,3,0,0,11,2,14,0,5,0
430.184,0,0,3,0,10,8,6,2,0,0,0,13,0,17,8,0,2,0,0,13,10,6,0,3,0
430.195,0,0,3,0,10,8,6,4,0,1,0,13,0,15,6,0,2,0,0,9,3,14,0,7,0
430.196,0,0,3,1,10,8,4,4,0,1,0,14,0,15,5,0,2,0,0,8,3,14,2,7,0
430.226,0,0,0,6,8,8,1,4,0,1,0,14,0,18,7,0,0,2,0,4,6,14,8,0,0
430.234,0,0,3,4,10,0,6,2,0,1,0,17,0,17,7,0,3,0,0,7,1,10,2,11,0
430.246,0,1,0,6,8,7,2,6,0,1,0,14,0,15,7,0,2,0,0,11,2,7,12,0,0
430.318,0,0,0,4,10,8,5,6,0,1,0,11,0,15,7,0,2,0,0,4,9,14,5,0,0
430.375,0,0,0,4,10,8,1,6,0,0,1,14,0,16,7,0,2,0,0,8,3,14,0,7,0
430.427,0,0,0,4,10,8,4,4,0,1,0,14,0,15,7,0,0,2,0,4,6,10,1,11,0
430.435,0,0,3,4,10,0,6,4,0,1,0,17,0,15,7,0,5,0,0,2,4,14,2,7,0
430.492,0,1,0,6,8,2,2,6,0,0,0,19,0,15,8,0,2,0,0,4,5,14,2,7,0
430.505,0,0,3,0,10,8,2,8,0,0,1,13,0,15,3,0,9,0,0,5,1,14,2,7,0
430.506,0,1,0,4,10,7,3,2,1,0,0,14,0,18,6,0,2,0,0,9,3,14,0,7,0
430.514,0,0,0,0,10,8,9,2,0,1,0,13,0,17,5,1,1,0,0,7,9,14,0,4,0
430.534,0,0,0,4,10,8,5,6,0,0,0,11,0,15,8,0,2,0,0,10,5,14,0,3,0
430.586,0,0,3,4,10,2,4,4,0,1,0,17,0,15,6,0,0,2,0,8,2,14,8,1,0
430.611,0,0,3,0,10,8,4,4,0,1,0,15,0,15,7,0,2,0,0,7,2,5,7,11,0
430.619,0,1,0,0,10,4,12,4,0,1,0,13,0,15,2,0,9,0,0,2,5,10,12,1,0
430.628,0,1,3,0,10,7,6,6,0,1,0,11,0,15,1,0,9,0,0,3,9,14,5,0,0
430.669,0,1,0,4,10,7,1,4,0,0,0,14,0,18,8,0,2,0,0,10,2,14,1,5,0
430.684,0,0,0,4,10,0,2,14,1,0,0,14,0,15,7,0,4,0,0,2,6,14,1,7,0
430.716,0,0,3,4,10,0,2,11,0,0,0,14,0,15,8,2,1,0,0,8,2,10,0,11,0
430.729,0,0,3,1,10,8,3,2,0,1,0,14,0,18,1,5,1,0,0,14,7,1,10,2,0
430.755,0,0,0,4,10,8,4,2,0,1,0,14,0,17,7,1,0,0,1,10,2,14,6,0,0
430.761,0,0,3,4,10,0,2,8,0,1,0,17,0,15,5,0,0,2,0,12,7,4,0,11,0
430.771,0,0,3,4,10,0,6,2,0,1,0,17,0,17,7,0,2,0,0,9,14,6,3,0,0
430.795,0,0,0,4,10,8,1,6,0,1,0,14,0,16,7,0,2,0,0,4,9,14,5,0,0
430.799,0,0,3,4,10,1,9,2,0,1,0,13,0,17,7,0,2,0,0,4,6,14,8,0,0
430.807,0,1,0,6,8,7,5,4,0,1,0,13,0,15,7,3,0,0,2,1,9,14,5,0,0
430.903,0,0,3,2,10,0,6,4,0,1,0,19,0,15,7,0,0,2,0,6,9,14,0,3,0
430.913,0,0,3,4,10,0,9,7,0,0,1,9,0,17,7,0,2,0,0,5,9,14,0,4,0
430.929,0,0,3,4,10,5,2,7,0,0,0,13,0,15,8,0,4,0,0,2,6,14,8,0,0
430.936,0,0,0,4,10,8,2,6,0,1,0,14,0,15,7,0,2,0,0,6,14,9,0,3,0
430.948,0,0,3,4,10,2,1,6,0,1,0,17,0,16,1,0,6,0,0,11,6,14,3,0,0
430.958,0,1,2,6,8,2,3,2,1,0,0,17,0,18,7,0,4,0,0,3,9,14,0,4,0
430.966,0,0,3,1,10,8,5,4,0,1,0,13,0,15,7,0,3,0,0,11,4,0,12,4,0
430.966,0,0,0,4,10,0,7,2,0,1,0,19,0,17,5,0,1,0,1,7,9,14,0,4,0
430.978,0,0,3,4,10,2,4,2,0,0,0,17,0,17,8,0,2,0,0,7,14,4,0,7,0
430.991,0,1,0,0,10,6,4,4,0,1,0,19,0,15,7,1,1,0,0,8,3,14,0,7,0
431.025,0,0,0,1,10,6,2,6,0,0,0,19,1,15,8,0,0,1,3,1,9,14,1,4,0
431.044,0,0,3,4,10,2,4,4,0,0,0,17,0,15,8,1,0,1,0,8,3,10,0,11,0
431.045,0,0,0,6,8,8,1,4,0,0,1,14,0,18,7,0,2,0,0,8,3,14,0,7,0
431.074,0,0,3,4,10,2,3,2,0,1,0,17,0,18,6,1,1,0,0,9,2,14,8,0,0
431.076,0,0,3,1,10,8,2,7,0,1,0,13,0,15,5,0,2,0,0,8,9,14,3,0,0
431.082,0,0,0,1,10,8,4,2,0,1,0,17,0,17,5,0,2,0,0,11,14,1,3,5,0
431.09,0,0,0,6,8,8,3,2,0,1,0,14,0,18,7,1,0,1,0,4,6,14,1,7,0
431.111,0,0,0,4,10,8,5,6,0,1,0,11,0,15,7,0,2,0,0,4,6,14,1,7,0
431.112,0,0,0,4,10,8,4,4,0,1,0,14,0,15,7,0,2,0,0,4,14,9,1,4,0
431.119,0,1,3,3,10,0,2,8,0,0,0,17,0,15,8,0,3,0,0,10,1,14,6,0,0
431.136,0,0,0,4,10,8,1,6,0,1,0,14,0,16,7,0,0,5,0,2,4,14,8,1,0
431.175,0,0,3,4,10,5,1,4,1,0,0,14,0,18,1,0,8,0,2,11,0,14,0,5,0
431.177,0,0,0,4,6,12,4,2,0,1,0,14,0,17,7,0,4,0,0,2,14,9,1,4,0
431.179,0,0,0,4,10,8,3,2,0,1,0,14,0,18,1,0,8,0,0,11,2,14,0,5,0
431.192,0,0,3,6,8,2,1,6,0,0,0,17,0,16,8,0,2,0,0,10,5,14,0,3,0
431.207,0,0,3,6,8,0,6,2,0,1,0,17,0,17,7,0,3,0,0,11,2,7,0,11,0
431.231,0,0,3,6,8,0,6,2,0,1,0,17,0,17,7,0,2,0,0,8,2,10,12,0,0
431.255,0,0,0,4,10,0,12,4,1,0,0,14,0,15,7,0,4,0,0,2,6,14,8,0,0
431.258,0,0,0,4,10,8,2,6,0,0,0,14,0,15,8,0,2,0,0,6,9,14,3,0,0
431.265,0,0,0,4,10,8,1,6,0,1,0,14,0,16,6,1,1,0,0,9,2,14,1,7,0
431.275,0,0,3,4,10,5,2,6,0,1,0,14,0,15,7,0,0,2,0,4,10,6,1,11,0
431.298,0,1,2,4,10,2,4,2,0,1,0,17,0,17,7,0,2,0,0,4,9,14,5,0,0
431.305,0,0,5,4,8,5,1,6,0,0,0,14,0,16,8,1,1,0,0,6,9,14,3,0,0
431.305,0,0,0,4,10,8,4,2,0,1,0,14,0,17,7,0,2,0,0,8,3,10,0,11,0
431.311,0,1,0,4,10,7,5,4,0,1,0,13,0,15,7,0,2,0,0,13,5,11,0,3,0
431.327,0,0,3,4,10,5,4,7,0,1,0,9,0,17,7,0,2,0,0,4,5,14,8,1,0
431.34,0,1,0,4,10,0,2,8,0,1,0,19,0,15,7,0,2,0,0,6,9,14,0,3,0
431.394,0,1,0,4,10,2,4,2,0,1,0,19,0,17,5,0,2,0,0,9,10,4,0,11,0
431.416,0,0,0,6,6,10,5,4,0,1,0,13,0,15,6,0,2,0,0,9,3,14,0,7,0
431.456,0,0,0,6,8,0,12,4,0,0,0,14,1,15,8,0,0,3,0,2,6,14,1,7,0
431.472,0,0,0,6,8,8,2,6,0,0,1,14,0,15,1,0,9,0,0,5,9,14,0,3,0
431.473,0,1,0,4,10,1,2,13,0,0,1,13,0,15,7,0,3,0,0,9,1,3,7,11,0
431.479,0,0,0,4,10,8,2,6,0,1,0,14,0,15,7,0,2,0,0,4,14,3,4,7,0
431.487,0,1,0,3,10,8,2,6,0,1,0,14,0,15,1,0,8,0,0,8,1,14,2,7,0
431.511,0,0,3,1,10,8,1,7,0,1,0,11,0,18,7,0,3,0,0,8,1,14,8,0,0
431.55,0,1,3,1,10,2,4,2,1,0,0,19,0,17,5,1,0,0,1,11,6,14,0,3,0
431.567,0,0,3,0,10,8,6,4,1,0,0,13,0,15,5,1,1,0,0,6,5,10,2,11,0
431.618,0,0,5,0,8,8,4,4,0,1,0,15,0,15,7,1,0,0,1,10,2,14,6,0,0
431.629,0,0,3,6,8,5,5,2,0,1,0,13,0,17,7,0,2,0,0,5,9,14,0,4,0
431.655,0,0,0,4,10,8,5,4,0,1,0,13,0,15,1,0,6,0,0,9,3,14,8,0,0
431.698,0,0,3,4,10,0,2,8,0,1,0,17,0,15,6,0,0,1,1,11,2,14,6,0,0
431.699,0,1,3,1,10,1,11,2,0,1,0,12,0,18,7,0,5,0,0,2,4,14,2,7,0
431.702,0,0,0,6,8,1,12,2,0,1,0,13,0,17,7,0,0,2,0,7,2,14,8,1,0
431.707,0,0,3,1,10,8,4,2,0,1,0,14,0,17,7,0,3,0,0,10,1,14,6,0,0
431.71,0,1,0,0,6,12,4,4,0,1,0,17,0,15,1,0,9,0,0,4,6,14,0,7,0
431.717,0,0,3,4,10,2,3,2,0,1,0,17,0,18,6,0,2,0,0,14,2,7,1,9,0
431.75,0,1,0,4,10,0,1,8,0,1,0,19,0,16,7,0,2,0,0,4,5,14,8,1,0
431.763,0,1,0,4,10,0,1,8,0,0,1,19,0,16,7,0,4,0,0,2,9,14,1,4,0
431.774,0,0,0,6,8,8,4,4,0,1,0,14,0,15,6,2,1,0,0,8,1,14,2,7,0
431.782,0,1,0,4,10,7,4,2,0,1,0,14,0,17,5,0,0,2,0,11,4,14,0,5,0
431.81,0,0,3,6,8,5,4,2,0,0,0,14,0,17,8,0,2,0,0,7,10,1,3,11,0
431.866,0,0,3,6,3,10,4,7,0,1,0,11,0,15,7,0,2,0,0,4,9,14,5,0,0
431.873,0,0,0,4,6,12,4,4,0,1,0,14,0,15,1,0,6,0,0,14,11,6,3,0,0
431.881,0,0,3,4,10,0,9,7,0,1,0,11,0,15,1,0,6,0,0,7,9,14,0,4,0
431.886,0,0,3,1,10,8,5,4,0,1,0,13,0,15,1,0,6,0,0,7,14,9,0,4,0
431.894,0,1,0,4,10,0,11,4,0,1,0,14,0,15,7,0,2,0,0,5,6,14,0,7,0
431.902,0,0,3,4,10,2,3,2,0,1,0,17,0,18,7,1,1,0,0,5,6,14,0,7,0
431.904,0,0,3,6,3,10,4,4,0,0,0,14,0,15,8,0,4,0,0,2,5,14,8,1,0
431.94,0,0,5,4,8,0,1,8,0,1,0,17,0,16,6,0,3,0,0,14,1,11,1,5,0
431.944,0,0,3,0,10,8,4,4,0,1,0,15,0,15,5,0,0,2,0,7,6,14,0,7,0
431.949,0,0,3,4,10,5,4,2,1,0,0,14,0,17,7,0,3,0,0,10,1,14,1,5,0
431.968,0,1,2,6,8,0,2,8,1,0,0,17,0,15,5,1,1,0,0,11,4,14,0,5,0
432.023,0,1,0,6,8,1,11,4,1,0,0,13,0,15,1,0,8,0,0,8,1,14,2,7,0
432.026,0,0,0,6,8,0,12,4,0,1,0,14,0,15,7,0,3,0,0,10,1,14,6,0,0
432.039,0,0,0,6,8,8,5,2,0,1,0,13,0,17,7,0,2,0,0,6,9,14,0,3,0
432.044,0,0,5,4,3,10,2,7,0,1,0,13,0,15,7,1,0,1,0,4,5,14,8,1,0
432.06,0,1,0,3,10,8,4,2,0,1,0,14,0,17,5,0,0,2,0,11,6,14,0,3,0
432.066,0,1,0,6,8,0,11,4,0,1,0,14,0,15,7,0,2,0,0,6,9,14,3,0,0
432.085,0,1,2,6,3,10,1,6,0,1,0,14,0,16,7,0,2,0,0,6,9,14,0,3,0
432.087,0,0,0,4,10,8,4,4,0,1,0,14,0,15,7,0,2,0,0,9,2,3,7,11,0
432.103,0,0,3,4,10,5,5,4,0,1,0,13,0,15,7,0,2,0,0,5,6,14,0,7,0
432.119,0,0,0,6,6,10,2,6,0,1,0,14,0,15,1,0,8,0,0,14,1,11,6,0,0
432.14,0,0,5,4,8,2,2,6,0,1,0,17,0,15,1,0,8,0,0,9,1,14,1,7,0
432.18,0,0,3,0,10,8,4,8,0,1,0,11,0,15,7,0,3,0,0,8,1,14,8,0,0
432.193,0,1,0,6,8,7,2,6,0,1,0,14,0,15,7,0,4,0,0,2,6,14,8,0,0
432.216,0,1,3,6,7,2,3,2,0,1,0,17,0,18,7,0,2,0,0,4,5,14,2,7,0
432.223,0,0,3,4,10,5,4,2,0,1,0,14,0,17,5,0,2,0,0,9,14,4,0,7,0
432.224,0,0,3,4,10,5,5,4,1,0,0,13,0,15,7,0,5,0,0,5,1,10,2,11,0
432.287,0,1,5,0,6,0,1,9,0,1,0,21,0,16,7,1,0,0,1,10,2,14,1,5,0
432.287,0,1,0,6,8,0,5,13,0,0,0,11,0,15,7,0,2,0,0,9,3,14,0,7,0
432.302,0,0,5,4,8,0,6,4,1,0,0,17,0,15,1,0,9,0,0,4,10,6,0,11,0
432.32,0,0,0,4,6,12,1,6,0,1,0,14,0,16,7,1,1,0,0,8,3,14,0,7,0
432.323,0,1,3,3,10,1,2,11,0,1,0,13,0,15,7,1,1,0,0,5,9,14,0,4,0
432.326,0,0,3,2,10,0,6,4,0,1,0,19,0,15,7,0,2,0,0,4,5,10,12,1,0
432.353,0,0,0,4,10,8,4,4,0,1,0,14,0,15,2,0,9,0,0,2,5,14,2,7,0
432.375,0,1,3,3,0,12,5,4,0,0,0,16,0,15,8,0,3,0,0,10,1,14,1,5,0
432.377,0,0,3,6,8,5,4,2,0,1,0,14,0,17,3,0,9,0,0,6,2,10,0,11,0
432.432,0,0,0,4,10,8,3,2,0,1,0,14,0,18,7,0,2,0,0,4,5,14,2,7,0
432.435,0,0,0,4,10,8,4,4,0,1,0,14,0,15,7,0,2,0,0,8,2,14,1,7,0
432.44,0,0,0,4,10,8,4,2,0,1,0,14,0,17,6,0,3,0,0,11,1,14,1,5,0
432.45,0,0,3,1,10,8,2,6,0,1,0,14,0,15,5,1,1,0,0,8,9,14,3,0,0
432.452,0,0,3,4,10,2,4,4,0,1,0,17,0,15,7,0,2,0,0,7,2,14,8,1,0
432.458,0,0,0,4,10,8,5,2,0,1,0,13,0,17,7,0,2,0,0,10,3,14,0,5,0
432.485,0,0,3,4,10,0,2,8,0,1,0,17,0,15,1,0,8,0,0,9,1,14,8,0,0
432.499,0,0,5,4,8,0,6,4,1,0,0,17,0,15,7,0,2,0,0,4,6,14,1,7,0
432.509,0,0,3,1,10,8,4,2,0,1,0,14,0,17,7,0,4,0,0,2,10,6,1,11,0
432.516,0,0,0,4,10,8,1,4,0,1,0,14,0,18,5,1,1,0,0,9,10,4,0,11,0
432.521,0,0,5,4,4,0,1,8,0,1,0,21,0,16,7,0,1,0,1,8,3,14,0,7,0
432.538,0,0,3,6,8,5,5,6,0,0,0,11,0,15,8,0,4,0,0,3,10,6,0,11,0
432.539,0,0,0,4,10,8,2,6,0,1,0,14,0,15,5,0,2,0,0,7,10,6,0,11,0
432.6,0,0,5,2,8,2,1,6,0,1,0,19,0,16,7,1,0,1,0,4,14,6,8,0,0
432.609,0,0,3,6,3,10,4,2,0,0,1,14,0,17,7,0,3,0,0,8,1,14,1,7,0
